TASK	15095	100000	0	0	95380	233827	136694	0.110829	-	TRUNCATED
TASK	16410	100000	0	0	89800	211801	112479	0.0955096	-	TRUNCATED
TASK	17569	100000	0	0	124073	168825	70091	0.0873741	-	TRUNCATED
TASK	27443	100000	0	0	83920	215652	116447	0.095974	-	TRUNCATED
TASK	34715	100000	0	0	79382	145894	70470	0.0749572	-	TRUNCATED
TASK	48561	100000	0	0	95955	199710	100784	0.0885158	-	TRUNCATED
TASK	50569	100000	0	0	95196	189561	90289	0.0865461	-	TRUNCATED
TASK	63414	100000	7	7	97050	191528	94627	0.0883123	-	TRUNCATED
TASK	65481	100000	0	0	101351	182987	83773	0.0840206	-	TRUNCATED
TASK	79733	100000	0	0	104882	183526	85517	0.0867268	-	TRUNCATED
TASK	87235	100000	0	0	84117	217679	118605	0.0921182	-	TRUNCATED
TASK	87396	100000	0	0	95559	201979	103159	0.0921301	-	TRUNCATED
TASK	88700	100000	0	0	97044	189775	90290	0.0854057	-	TRUNCATED
TASK	92506	100000	0	0	82442	217007	118008	0.0939905	-	TRUNCATED
TASK	118991	43	0	0	0	0	0	1.041e-06	-	COMPLETE
TASK	123125	100000	1	1	94209	192617	96226	0.0888742	-	TRUNCATED
TASK	123475	100000	0	0	85463	205426	106631	0.0908208	-	TRUNCATED
TASK	136057	100000	0	0	86548	216017	116838	0.0952048	-	TRUNCATED
TASK	137832	100000	0	0	96282	172498	78835	0.0849688	-	TRUNCATED
TASK	147134	100000	0	0	94867	187127	90846	0.0910397	-	TRUNCATED
TASK	163955	19	0	0	0	0	0	5.83e-07	-	COMPLETE
TASK	171451	100000	0	0	93880	207081	108136	0.0950907	-	TRUNCATED
TASK	173592	100000	0	0	80673	217954	118453	0.0941947	-	TRUNCATED
TASK	173986	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	177929	100000	0	0	87611	205595	107357	0.0923813	-	TRUNCATED
TASK	181649	100000	0	0	99948	188670	90742	0.0905316	-	TRUNCATED
TASK	195729	100000	0	0	99247	180080	82645	0.0871478	-	TRUNCATED
TASK	203084	100000	0	0	82569	208263	110512	0.101067	-	TRUNCATED
TASK	203826	100000	0	0	82119	215086	115810	0.0986413	-	TRUNCATED
TASK	205282	100000	0	0	101098	184041	88091	0.0899188	-	TRUNCATED
TASK	207749	100000	0	0	90060	209474	110866	0.0960755	-	TRUNCATED
TASK	222985	100000	0	0	89357	205398	106952	0.0943797	-	TRUNCATED
TASK	231922	100000	0	0	82589	209469	110118	0.0962479	-	TRUNCATED
TASK	233777	100000	0	0	96936	190019	94605	0.0949059	-	TRUNCATED
TASK	234177	100000	0	0	78447	215483	116637	0.0973573	-	TRUNCATED
TASK	235110	100000	0	0	87258	205078	106880	0.0970834	-	TRUNCATED
TASK	238338	100000	0	0	68566	232867	134678	0.106244	-	TRUNCATED
TASK	252990	100000	0	0	86247	206115	109029	0.0985273	-	TRUNCATED
TASK	257413	100000	0	0	106924	190282	91279	0.0945032	-	TRUNCATED
TASK	260370	100000	0	0	88602	212166	112983	0.0993311	-	TRUNCATED
TASK	262723	100000	0	0	85332	220771	121661	0.100965	-	TRUNCATED
TASK	267267	100000	0	0	115859	180920	81648	0.0929971	-	TRUNCATED
TASK	279578	100000	3	3	95635	198306	99011	0.0932034	-	TRUNCATED
TASK	291081	100000	0	0	88563	211498	112298	0.0980927	-	TRUNCATED
TASK	310152	6	0	0	0	0	0	3.33e-07	-	COMPLETE
TASK	314208	100000	4	4	74903	220900	123418	0.101195	-	TRUNCATED
TASK	322285	100000	0	0	100953	174217	80913	0.0888726	-	TRUNCATED
TASK	332872	100000	0	0	94987	187995	89361	0.0921498	-	TRUNCATED
TASK	340003	100000	0	0	88791	195163	99927	0.0964281	-	TRUNCATED
TASK	347075	27	0	0	0	0	0	7.08e-07	-	COMPLETE
TASK	348210	100000	0	0	98314	181199	84716	0.0944466	-	TRUNCATED
TASK	350265	100000	0	0	71693	237331	138030	0.105543	-	TRUNCATED
TASK	380344	100000	0	0	115249	153826	62137	0.0906139	-	TRUNCATED
TASK	391873	100000	4	4	95291	199943	100499	0.0973925	-	TRUNCATED
TASK	393501	5	0	0	0	0	0	3.75e-07	-	COMPLETE
TASK	393790	100000	0	0	93300	202947	104951	0.097688	-	TRUNCATED
TASK	396013	100000	0	0	98786	194629	95192	0.0939445	-	TRUNCATED
TASK	396967	100000	0	0	83059	209701	111542	0.0987166	-	TRUNCATED
TASK	401655	100000	0	0	95405	197778	99038	0.09418	-	TRUNCATED
TASK	417845	100000	4	4	84960	200546	105264	0.0992241	-	TRUNCATED
TASK	426733	100000	0	0	96447	194977	96321	0.09802	-	TRUNCATED
TASK	448846	100000	0	0	94905	204828	105584	0.0956107	-	TRUNCATED
TASK	457552	100000	0	0	89239	188231	92657	0.0950705	-	TRUNCATED
TASK	468667	100000	0	0	83012	201726	105864	0.0972491	-	TRUNCATED
TASK	472721	1	0	0	0	0	0	3.34e-07	-	COMPLETE
TASK	473431	100000	0	0	94618	201339	102338	0.0951188	-	TRUNCATED
TASK	475556	100000	0	0	81411	213021	115650	0.0990832	-	TRUNCATED
TASK	486350	100000	0	0	93091	204138	105702	0.0989443	-	TRUNCATED
TASK	492449	100000	0	0	102493	182722	84483	0.0900627	-	TRUNCATED
