TASK	23944	100000	5	5	101139	198715	99628	0.090732	-	TRUNCATED
TASK	25147	100000	0	0	125172	148666	50639	0.0766315	-	TRUNCATED
TASK	25926	100000	0	0	107519	192024	93153	0.0938079	-	TRUNCATED
TASK	38706	100000	0	0	104970	170850	79162	0.0823533	-	TRUNCATED
TASK	70529	100000	0	0	74703	220566	122258	0.0947967	-	TRUNCATED
TASK	70590	100000	3	3	89019	210850	112030	0.0932019	-	TRUNCATED
TASK	78092	100000	0	0	98862	197978	99899	0.0939705	-	TRUNCATED
TASK	81116	100000	0	0	78714	219029	120157	0.0952742	-	TRUNCATED
TASK	94241	100000	0	0	73137	232263	133531	0.0977917	-	TRUNCATED
TASK	99835	100000	0	0	114211	160247	63819	0.0797507	-	TRUNCATED
TASK	102748	100000	0	0	111801	196138	99013	0.0993214	-	TRUNCATED
TASK	116689	100000	0	0	86545	207219	108861	0.0938723	-	TRUNCATED
TASK	128141	100000	0	0	94850	185037	90635	0.088793	-	TRUNCATED
TASK	129461	100000	0	0	87748	193576	100411	0.0905231	-	TRUNCATED
TASK	132529	100000	0	0	108955	178566	80262	0.0842056	-	TRUNCATED
TASK	138326	100000	0	0	136679	144213	45008	0.0777865	-	TRUNCATED
TASK	143821	100000	0	0	99729	200136	101028	0.0892031	-	TRUNCATED
TASK	145436	100000	0	0	87813	205270	107453	0.0919672	-	TRUNCATED
TASK	150564	100000	0	0	105363	172713	77356	0.0894924	-	TRUNCATED
TASK	152309	2	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	157912	100000	0	0	88280	205521	107444	0.0959825	-	TRUNCATED
TASK	180485	100000	0	0	95162	175442	82206	0.0901278	-	TRUNCATED
TASK	182145	7	0	0	0	0	0	4.17e-07	-	COMPLETE
TASK	197524	100000	0	0	80724	222745	123387	0.0986453	-	TRUNCATED
TASK	200021	1	0	0	0	0	0	3.33e-07	-	COMPLETE
TASK	227376	100000	0	0	95628	197327	98496	0.0950634	-	TRUNCATED
TASK	227580	100000	0	0	115402	181685	81935	0.09161	-	TRUNCATED
TASK	236736	100000	0	0	93554	198557	101509	0.094922	-	TRUNCATED
TASK	240276	100000	0	0	66527	245136	147001	0.112558	-	TRUNCATED
TASK	240714	100000	0	0	97151	195822	98192	0.096039	-	TRUNCATED
TASK	244376	100000	0	0	106385	172890	73833	0.0880248	-	TRUNCATED
TASK	248188	47007	0	0	48857	86242	40288	0.0427324	-	COMPLETE
TASK	249002	100000	0	0	105804	175370	80058	0.0928308	-	TRUNCATED
TASK	254183	100000	0	0	79706	217021	118014	0.0990781	-	TRUNCATED
TASK	256043	100000	0	0	101307	192261	93057	0.0906125	-	TRUNCATED
TASK	263955	100000	0	0	88839	197631	99721	0.0933061	-	TRUNCATED
TASK	280102	100000	0	0	110252	182985	83776	0.0902345	-	TRUNCATED
TASK	281789	100000	4	4	69837	235856	136344	0.10137	-	TRUNCATED
TASK	284463	100000	0	0	98578	185684	89197	0.0935255	-	TRUNCATED
TASK	287210	100000	0	0	109868	183925	86395	0.0924332	-	TRUNCATED
TASK	288556	100000	0	0	91818	185477	93278	0.0961137	-	TRUNCATED
TASK	289651	100000	0	0	100212	195904	98332	0.0958472	-	TRUNCATED
TASK	294498	100000	0	0	87357	199504	103597	0.0977324	-	TRUNCATED
TASK	309506	100000	0	0	93226	190130	95003	0.0966613	-	TRUNCATED
TASK	322027	100000	0	0	126817	175750	76784	0.0936985	-	TRUNCATED
TASK	339988	100000	0	0	112253	179912	80822	0.0905524	-	TRUNCATED
TASK	341750	100000	0	0	78061	219836	121921	0.104384	-	TRUNCATED
TASK	346924	100000	0	0	80081	219826	121954	0.107556	-	TRUNCATED
TASK	350520	100000	0	0	88965	210914	111948	0.100014	-	TRUNCATED
TASK	361944	100000	1	1	87038	212740	113344	0.100044	-	TRUNCATED
TASK	363087	100000	0	0	87002	206297	107879	0.0976096	-	TRUNCATED
TASK	372843	100000	0	0	93338	202894	103777	0.0961116	-	TRUNCATED
TASK	378664	100000	0	0	74132	223634	126232	0.103602	-	TRUNCATED
TASK	382234	100000	0	0	87753	199004	100734	0.0957573	-	TRUNCATED
TASK	386333	100000	0	0	92853	184711	88683	0.0934497	-	TRUNCATED
TASK	407525	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	410184	55766	0	0	46753	120607	66094	0.0566317	-	COMPLETE
TASK	417022	100000	0	0	75081	224150	124980	0.100457	-	TRUNCATED
TASK	417120	100000	0	0	88645	199881	102527	0.0929551	-	TRUNCATED
TASK	420798	100000	0	0	83001	195627	101806	0.0970706	-	TRUNCATED
TASK	441953	100000	0	0	85371	215687	116079	0.0985585	-	TRUNCATED
TASK	448714	1	0	0	0	0	0	2.92e-07	-	COMPLETE
TASK	461447	100000	0	0	96560	193079	94893	0.0956898	-	TRUNCATED
TASK	464845	100000	0	0	99222	196599	97500	0.0955389	-	TRUNCATED
TASK	489968	100000	0	0	87116	203768	105169	0.0971325	-	TRUNCATED
TASK	490545	100000	0	0	89054	202650	103244	0.0960702	-	TRUNCATED
TASK	492203	100000	0	0	91708	210967	111554	0.100831	-	TRUNCATED
TASK	501804	100000	0	0	78200	216221	117798	0.100671	-	TRUNCATED
TASK	505149	100000	0	0	82510	212263	113232	0.099653	-	TRUNCATED
TASK	506388	100000	0	0	89133	205904	107083	0.0988385	-	TRUNCATED
TASK	506804	100000	0	0	110652	172498	74014	0.0900595	-	TRUNCATED
TASK	527373	100000	0	0	84776	208501	110193	0.0986338	-	TRUNCATED
TASK	536180	100000	0	0	111882	172672	76602	0.0924708	-	TRUNCATED
TASK	536844	100000	0	0	89790	203016	105066	0.0989731	-	TRUNCATED
TASK	537692	100000	0	0	88794	212755	113846	0.101151	-	TRUNCATED
TASK	543401	100000	0	0	93970	193946	98493	0.0998723	-	TRUNCATED
TASK	554892	100000	0	0	102449	162529	68085	0.0899691	-	TRUNCATED
TASK	572151	5	0	0	0	0	0	4.17e-07	-	COMPLETE
TASK	574581	100000	0	0	87808	202357	105926	0.0994755	-	TRUNCATED
TASK	574967	100000	0	0	103654	198274	98718	0.0983357	-	TRUNCATED
TASK	575281	100000	0	0	78742	214593	116278	0.103351	-	TRUNCATED
TASK	578813	100000	0	0	86526	204952	106174	0.100067	-	TRUNCATED
TASK	581790	100000	0	0	94487	191079	95945	0.0972708	-	TRUNCATED
TASK	582444	100000	0	0	95991	205387	105964	0.098015	-	TRUNCATED
TASK	585332	100000	0	0	95925	205838	106568	0.0984988	-	TRUNCATED
TASK	592226	100000	0	0	107182	185762	86256	0.0908943	-	TRUNCATED
TASK	618245	100000	0	0	83634	214815	116181	0.0974926	-	TRUNCATED
TASK	623728	100000	0	0	91654	222575	123791	0.103948	-	TRUNCATED
TASK	625585	100000	3	3	84218	209121	110776	0.0953882	-	TRUNCATED
TASK	626781	100000	0	0	83396	217191	118182	0.0995426	-	TRUNCATED
TASK	629510	100000	0	0	93665	201610	103391	0.0977012	-	TRUNCATED
TASK	630131	100000	0	0	80019	217641	118390	0.0987535	-	TRUNCATED
TASK	635268	100000	4	4	90190	205021	106934	0.0942594	-	TRUNCATED
