TASK	591	100000	0	0	81483	207294	108669	0.0889414	-	TRUNCATED
TASK	12552	12604	0	0	10559	25625	13967	0.0124055	-	COMPLETE
TASK	37062	100000	0	0	98243	192860	94827	0.087089	-	TRUNCATED
TASK	56713	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	76583	100000	0	0	122636	139426	44819	0.0782801	-	TRUNCATED
TASK	88665	100000	0	0	110144	156574	62519	0.0829945	-	TRUNCATED
TASK	90250	100000	0	0	86415	207669	110114	0.092327	-	TRUNCATED
TASK	93356	100000	0	0	97356	207218	108365	0.0927573	-	TRUNCATED
TASK	93796	100000	0	0	97364	191810	93304	0.0862663	-	TRUNCATED
TASK	101986	100000	0	0	114595	167822	69235	0.0821525	-	TRUNCATED
TASK	103616	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	106451	100000	0	0	91551	204780	106183	0.0898638	-	TRUNCATED
TASK	107328	100000	0	0	108283	187449	88153	0.0868697	-	TRUNCATED
TASK	108837	100000	0	0	119246	165732	66596	0.0822574	-	TRUNCATED
TASK	111927	100000	0	0	82409	203095	106309	0.0871087	-	TRUNCATED
TASK	114635	100000	0	0	119663	175390	76021	0.0854513	-	TRUNCATED
TASK	114821	100000	0	0	118213	165865	67406	0.0840733	-	TRUNCATED
TASK	125725	100000	0	0	91870	186507	94043	0.0909187	-	TRUNCATED
TASK	126280	100000	0	0	96440	187416	90230	0.0865008	-	TRUNCATED
TASK	139386	100000	0	0	72907	231543	132743	0.0979139	-	TRUNCATED
TASK	140960	100000	0	0	112511	175866	78194	0.0845962	-	TRUNCATED
TASK	142889	100000	0	0	88186	207110	108237	0.0940689	-	TRUNCATED
TASK	150313	100000	0	0	106835	179841	81431	0.0864085	-	TRUNCATED
TASK	155048	100000	1	1	91441	177161	87667	0.0871653	-	TRUNCATED
TASK	157737	100000	0	0	93643	190049	93197	0.0892058	-	TRUNCATED
TASK	162409	100000	0	0	102960	195884	96509	0.0948761	-	TRUNCATED
TASK	172518	100000	0	0	100039	148804	62169	0.0885779	-	TRUNCATED
TASK	183259	100000	0	0	85394	208463	110157	0.096144	-	TRUNCATED
TASK	185665	100000	3	3	85148	202210	104399	0.0942219	-	TRUNCATED
TASK	192279	100000	0	0	101401	164492	76530	0.0949248	-	TRUNCATED
TASK	195540	100000	0	0	91944	188012	93127	0.092451	-	TRUNCATED
TASK	196712	100000	0	0	110926	186172	86648	0.0906567	-	TRUNCATED
TASK	199977	100000	0	0	91580	207457	108402	0.0956725	-	TRUNCATED
TASK	203441	100000	0	0	81852	215786	116895	0.0973178	-	TRUNCATED
TASK	211580	100000	0	0	79223	218702	119917	0.0986924	-	TRUNCATED
TASK	213040	100000	0	0	85676	215768	116568	0.0992458	-	TRUNCATED
TASK	216243	100000	0	0	91117	195691	98487	0.0968979	-	TRUNCATED
TASK	225765	100000	0	0	87711	197834	101200	0.0952173	-	TRUNCATED
TASK	228897	100000	0	0	94235	194712	96872	0.0935342	-	TRUNCATED
TASK	232805	100000	0	0	96927	191677	93271	0.0935766	-	TRUNCATED
TASK	236528	100000	0	0	114144	158713	63118	0.086769	-	TRUNCATED
TASK	238165	33	0	0	0	0	0	7.08e-07	-	COMPLETE
TASK	238304	100000	0	0	80023	219013	121123	0.0987775	-	TRUNCATED
TASK	239347	100000	0	0	87770	207050	107892	0.096525	-	TRUNCATED
TASK	244647	100000	0	0	109550	144990	47202	0.079314	-	TRUNCATED
TASK	261761	100000	0	0	89413	196844	99329	0.0954827	-	TRUNCATED
TASK	263561	100000	0	0	84434	206030	110474	0.100421	-	TRUNCATED
TASK	267021	100000	0	0	79157	208580	112347	0.0986852	-	TRUNCATED
TASK	268237	100000	0	0	93088	196825	98335	0.093495	-	TRUNCATED
TASK	271443	100000	0	0	77009	225406	126187	0.10364	-	TRUNCATED
TASK	300828	100000	0	0	92294	201713	102376	0.0943875	-	TRUNCATED
TASK	308591	100000	0	0	89754	206360	108679	0.0970092	-	TRUNCATED
TASK	312938	100000	0	0	75761	223703	124991	0.0996208	-	TRUNCATED
TASK	317021	100000	0	0	76688	215410	117282	0.0984024	-	TRUNCATED
TASK	332869	100000	0	0	127404	174299	75980	0.0906208	-	TRUNCATED
TASK	343696	1	0	0	0	0	0	2.09e-07	-	COMPLETE
TASK	358630	100000	0	0	93971	199634	100854	0.0991058	-	TRUNCATED
TASK	359393	100000	0	0	82083	213244	114764	0.100152	-	TRUNCATED
TASK	382602	100000	0	0	79435	218062	119047	0.10116	-	TRUNCATED
TASK	383073	100000	0	0	84584	214987	116215	0.0994987	-	TRUNCATED
TASK	392403	100000	0	0	85678	210348	111840	0.0994771	-	TRUNCATED
TASK	401285	100000	0	0	77744	216879	118971	0.101145	-	TRUNCATED
TASK	420933	100000	0	0	99457	178686	82905	0.0927676	-	TRUNCATED
TASK	428851	1	0	0	0	0	0	2.08e-07	-	COMPLETE
TASK	437171	100000	0	0	77959	227141	127984	0.102608	-	TRUNCATED
TASK	453793	100000	0	0	75899	227225	128228	0.101531	-	TRUNCATED
TASK	464540	100000	0	0	84340	215396	116321	0.0967568	-	TRUNCATED
TASK	475077	100000	0	0	104509	173863	80475	0.0927841	-	TRUNCATED
TASK	480559	100000	0	0	84377	208780	111178	0.0990715	-	TRUNCATED
TASK	481378	100000	0	0	78776	214908	116451	0.103633	-	TRUNCATED
TASK	483806	100000	0	0	101522	168152	78609	0.0963432	-	TRUNCATED
TASK	486168	100000	0	0	78190	224191	127615	0.110591	-	TRUNCATED
TASK	495166	100000	0	0	90321	185283	90614	0.0987316	-	TRUNCATED
TASK	504048	100000	0	0	88752	205061	105534	0.0970458	-	TRUNCATED
TASK	516273	100000	0	0	78370	212993	115518	0.102044	-	TRUNCATED
TASK	517204	100000	0	0	72855	226236	128428	0.101957	-	TRUNCATED
TASK	523150	100000	0	0	90554	201272	102523	0.0960777	-	TRUNCATED
TASK	535460	100000	0	0	89722	205269	106064	0.095071	-	TRUNCATED
TASK	538708	100000	0	0	80164	222555	123163	0.103195	-	TRUNCATED
TASK	543100	100000	4	4	87828	206910	108285	0.0985873	-	TRUNCATED
TASK	548466	100000	0	0	142921	149940	50795	0.0857053	-	TRUNCATED
TASK	555860	100000	0	0	96182	183348	88798	0.0932657	-	TRUNCATED
TASK	556380	100000	4	4	86132	182960	93996	0.0959505	-	TRUNCATED
TASK	558620	100000	0	0	89118	211743	113305	0.1038	-	TRUNCATED
TASK	561218	3	0	0	0	0	0	3.33e-07	-	COMPLETE
TASK	563998	1	0	0	0	0	0	4.1e-08	-	COMPLETE
TASK	566859	100000	0	0	79966	218821	120135	0.0974407	-	TRUNCATED
TASK	571627	100000	0	0	106089	183678	85028	0.089888	-	TRUNCATED
TASK	572684	100000	0	0	100294	184176	87841	0.091198	-	TRUNCATED
TASK	576050	100000	0	0	114522	188515	89011	0.092719	-	TRUNCATED
TASK	582274	15	0	0	0	0	0	5.83e-07	-	COMPLETE
TASK	586262	45536	0	0	55315	73905	29393	0.0380842	-	COMPLETE
TASK	601830	1	0	0	0	0	0	2.08e-07	-	COMPLETE
TASK	605589	100000	0	0	102051	178877	82013	0.0896371	-	TRUNCATED
TASK	609123	100000	0	0	81910	220414	121555	0.0963177	-	TRUNCATED
TASK	609550	100000	0	0	66892	231239	132938	0.105956	-	TRUNCATED
TASK	624413	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	633927	100000	0	0	87115	205444	107263	0.0975387	-	TRUNCATED
TASK	639005	100000	0	0	90836	195634	98692	0.0929	-	TRUNCATED
TASK	639550	100000	0	0	80959	215154	116305	0.101461	-	TRUNCATED
TASK	645674	100000	0	0	89525	205560	107615	0.0936688	-	TRUNCATED
TASK	651412	100000	0	0	95929	203164	104060	0.0962622	-	TRUNCATED
TASK	653028	100000	0	0	99686	187948	89993	0.089951	-	TRUNCATED
TASK	662122	100000	4	4	94803	194415	95717	0.0922006	-	TRUNCATED
TASK	685254	100000	0	0	98582	181506	87056	0.0888007	-	TRUNCATED
TASK	687833	18	0	0	0	0	0	5.42e-07	-	COMPLETE
TASK	698616	100000	0	0	106759	176245	77193	0.083252	-	TRUNCATED
TASK	710467	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	714210	100000	0	0	85361	210263	110939	0.0901295	-	TRUNCATED
