TASK	2229	100000	0	0	100258	196462	97324	0.0887446	-	TRUNCATED
TASK	5149	100000	0	0	94545	194824	97101	0.088847	-	TRUNCATED
TASK	7591	100000	0	0	90371	197265	98504	0.089318	-	TRUNCATED
TASK	18192	100000	0	0	114650	176375	77527	0.0847336	-	TRUNCATED
TASK	25114	100000	0	0	115520	168848	70717	0.0879482	-	TRUNCATED
TASK	31274	100000	0	0	113713	177567	78305	0.0843205	-	TRUNCATED
TASK	67062	100000	0	0	125736	180631	81073	0.0913552	-	TRUNCATED
TASK	70516	100000	4	4	90051	205935	107049	0.0908341	-	TRUNCATED
TASK	73342	100000	0	0	86974	207097	107772	0.0903344	-	TRUNCATED
TASK	88757	100000	0	0	127910	177697	78184	0.086762	-	TRUNCATED
TASK	97725	100000	0	0	108082	187474	88378	0.0867964	-	TRUNCATED
TASK	101876	100000	0	0	93867	195365	97343	0.0902626	-	TRUNCATED
TASK	104338	100000	0	0	100167	205693	106119	0.0920416	-	TRUNCATED
TASK	110124	100000	1	1	74687	231754	132521	0.0975167	-	TRUNCATED
TASK	112992	100000	0	0	85849	204673	108274	0.0906666	-	TRUNCATED
TASK	152377	100000	0	0	88571	200346	103740	0.0874196	-	TRUNCATED
TASK	160723	100000	0	0	103102	154334	60181	0.0788939	-	TRUNCATED
TASK	165173	100000	0	0	97382	199235	100034	0.08923	-	TRUNCATED
TASK	170438	6	0	0	0	0	0	4.16e-07	-	COMPLETE
TASK	178182	100000	3	3	95249	197332	99264	0.091044	-	TRUNCATED
TASK	185170	100000	0	0	98247	192811	94349	0.0930857	-	TRUNCATED
TASK	195782	100000	0	0	119661	183552	84063	0.0898372	-	TRUNCATED
TASK	206564	100000	0	0	85213	196095	102689	0.0900057	-	TRUNCATED
TASK	207354	100000	0	0	91175	195560	97106	0.0897975	-	TRUNCATED
TASK	211625	100000	0	0	96241	182690	88700	0.0929586	-	TRUNCATED
TASK	213890	100000	0	0	70255	226863	127741	0.101066	-	TRUNCATED
TASK	215667	100000	0	0	99997	200456	102375	0.0985016	-	TRUNCATED
TASK	221289	100000	0	0	79871	216421	118308	0.0970933	-	TRUNCATED
TASK	232327	100000	0	0	95259	188236	90063	0.0918746	-	TRUNCATED
TASK	235493	100000	1	1	90201	199559	101851	0.0937832	-	TRUNCATED
TASK	236461	100000	0	0	144412	121327	23171	0.0748132	-	TRUNCATED
TASK	246891	100000	0	0	85088	214312	115375	0.0992062	-	TRUNCATED
TASK	250685	100000	3	3	84219	209411	110792	0.097479	-	TRUNCATED
TASK	260340	100000	0	0	127719	141610	45055	0.0792984	-	TRUNCATED
TASK	267077	100000	0	0	94236	200265	103179	0.096062	-	TRUNCATED
TASK	267319	100000	0	0	92764	196792	98627	0.0927955	-	TRUNCATED
TASK	269048	100000	0	0	83318	185708	94046	0.0940381	-	TRUNCATED
TASK	271470	100000	0	0	70437	238936	139644	0.10779	-	TRUNCATED
TASK	279761	100000	0	0	86222	215877	116884	0.100072	-	TRUNCATED
TASK	281278	100000	0	0	78048	223655	124558	0.101387	-	TRUNCATED
TASK	285529	100000	0	0	78210	209049	112503	0.0954021	-	TRUNCATED
TASK	287440	100000	0	0	102947	185393	86723	0.0923872	-	TRUNCATED
