TASK	5604	100000	0	0	103420	193576	94665	0.0896953	-	TRUNCATED
TASK	15235	100000	0	0	92694	198932	101653	0.0923978	-	TRUNCATED
TASK	25518	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	31417	100000	0	0	112155	191570	92885	0.0925459	-	TRUNCATED
TASK	39806	100000	0	0	109063	172240	73041	0.0821892	-	TRUNCATED
TASK	42052	100000	0	0	97542	193811	96277	0.0896543	-	TRUNCATED
TASK	45093	100000	0	0	89293	212403	112872	0.0928251	-	TRUNCATED
TASK	47128	2	0	0	0	0	0	3.33e-07	-	COMPLETE
TASK	55890	1	0	0	0	0	0	1.66e-07	-	COMPLETE
TASK	57222	100000	0	0	96976	180475	84643	0.0881093	-	TRUNCATED
TASK	59381	1	0	0	0	0	0	2.5e-07	-	COMPLETE
TASK	60322	100000	0	0	97993	192019	93664	0.0890277	-	TRUNCATED
TASK	64905	100000	0	0	108797	187402	88793	0.0873926	-	TRUNCATED
TASK	74038	100000	0	0	93239	204349	105267	0.0932038	-	TRUNCATED
TASK	74193	100000	0	0	91191	209233	110565	0.0931446	-	TRUNCATED
TASK	93011	100000	0	0	82624	210354	112096	0.0940006	-	TRUNCATED
TASK	93393	100000	0	0	89888	201694	102873	0.0896236	-	TRUNCATED
TASK	99933	100000	0	0	110343	204738	105632	0.0944003	-	TRUNCATED
TASK	113388	100000	0	0	95795	185738	88146	0.0876393	-	TRUNCATED
TASK	136023	100000	0	0	96185	195310	96615	0.0898483	-	TRUNCATED
TASK	136487	100000	1	1	102676	184345	90490	0.093565	-	TRUNCATED
TASK	139692	100000	0	0	92527	195144	99513	0.0945662	-	TRUNCATED
TASK	148438	100000	0	0	95406	167516	74832	0.0873511	-	TRUNCATED
TASK	157059	100000	1	1	107069	192399	94258	0.097311	-	TRUNCATED
TASK	168440	1	0	0	0	0	0	2.08e-07	-	COMPLETE
TASK	175061	100000	0	0	95365	187097	91188	0.0922	-	TRUNCATED
TASK	179016	100000	0	0	109019	154121	65420	0.088372	-	TRUNCATED
TASK	179063	100000	0	0	89960	201736	105315	0.0950331	-	TRUNCATED
TASK	179523	100000	0	0	92326	195668	99199	0.0932482	-	TRUNCATED
TASK	182570	100000	0	0	90172	209973	110961	0.101929	-	TRUNCATED
TASK	190907	100000	0	0	88763	214935	115719	0.100453	-	TRUNCATED
TASK	195021	1	0	0	0	0	0	2.92e-07	-	COMPLETE
TASK	196517	100000	0	0	92296	186756	89331	0.0913433	-	TRUNCATED
TASK	200050	100000	0	0	105910	177659	78758	0.087971	-	TRUNCATED
TASK	202814	100000	0	0	80969	220262	120836	0.0993423	-	TRUNCATED
TASK	220077	100000	0	0	107092	176374	78067	0.0890984	-	TRUNCATED
TASK	234651	100000	0	0	87909	209649	111255	0.101016	-	TRUNCATED
TASK	235734	100000	0	0	102195	198946	99756	0.0965325	-	TRUNCATED
TASK	240135	100000	0	0	85849	207118	109762	0.10149	-	TRUNCATED
TASK	241229	100000	0	0	109107	187035	88721	0.0915765	-	TRUNCATED
TASK	247853	100000	0	0	81351	201482	103381	0.0962651	-	TRUNCATED
TASK	262593	100000	0	0	84948	210320	112866	0.0974123	-	TRUNCATED
